id_iklan,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,deskripsi_bersih,judul_bersih
947566293,Xpander Ultimate Minor Facelift A/T 2021,"Lokasi di Rally Motor Jl. Pungkur 136-138, Bandung. Senin-Sabtu jam 08.00-16.30.

Harga cash Rp 235.000.000
Harga kredit Rp 230.000.000

Xpander ULTIMATE FACELIFT A/T tahun 2021, varian terlaris dan paling diminati, sangat value, mobil idaman keluarga Indonesia, warna ABU-ABU TUA METALIK, kondisi terawat sehat, siap berangkat jarak jauh. Tampilan facelift grill dan velg sangat elegant berkelas.

Timeless warna Abu-Abu Tua Metalik, aura elegant anggun sekaligus garang gagah. Plat D Bandung atas nama perorangan. Pajak sudah terbayar sampai bulan 7 2027. 

Jarak tempuh km 61 ribuan. Kondisi mulus terawat. Kondisi mesin standar tidak bekas modifikasi, sangat responsif, perawatan bengkel resmi Mitsubishi. Tidak ada bekas bentur. Interior dalam bersih segar, seperti baru. Jok rapi bersih apik sudah dilapis dan tidak ada bekas sundutan rokok, plafond utuh bersih mulus tidak ada bekas sundutan rokok. Body kit mulus.

Fitur, kelistrikan dan elektrikal berfungsi normal: cruise control, keyless smart entry, audio knob steer, ABS, double Airbag, AC double blower, head audio unit touch screen, kamera belakang dan sensor parkir, semua berfungsi normal.

Suspensi dan kaki-kaki kondisi standar tidak bekas modifikasi. Velg bercorak baru semakin gagah dan segar. Ban sangat  dalam. Kunci cadangan tersedia, dokumen lengkap dan legal.

Cash dan kredit, angsuran dan total uang muka ringan, tenor maksimal 6 tahun.

Khusus penggemar fanatik yang mencari mobil berkualitas terbaik, harga nego sampai jadi di tempat, tidak nego via SMS. Terima kasih.",Mitsubishi,Xpander,2021,otomatis,57500,230000000,lokasi di rally motor jl pungkur 136138 bandung seninsabtu jam 08001630 harga tunai rp 235000000 harga kredit rp 230000000 xpander ultimate facelift otomatis tahun 2021 varian terlaris dan paling diminati sangat value mobil idaman keluarga indonesia warna abuabu tua metalik kondisi terawat sehat siap berangkat jarak jauh tampilan facelift grill dan velg sangat elegant berkelas timeless warna abuabu tua metalik aura elegant anggun sekaligus garang gagah plat nomor d bandung atas nama perorangan pajak sudah terbayar sampai bulan 7 2027 jarak tempuh kilometer 61 ribuan kondisi mulus terawat kondisi mesin standar tidak bekas modifikasi sangat responsif perawatan bengkel resmi mitsubishi tidak ada bekas bentur interior dalam bersih segar seperti baru jok rapi bersih apik sudah dilapis dan tidak ada bekas sundutan rokok plafond utuh bersih mulus tidak ada bekas sundutan rokok body kit mulus fitur kelistrikan dan elektrikal berfungsi normal cruise control keyless smart entry audio knob steer abs double airbag pendingin kabin double blower head audio unit touch screen kamera belakang dan sensor parkir semua berfungsi normal suspensi dan kakikaki kondisi standar tidak bekas modifikasi velg bercorak baru semakin gagah dan segar ban sangat dalam kunci cadangan tersedia dokumen lengkap dan legal tunai dan kredit angsuran dan total uang muka ringan tenor maksimal 6 tahun khusus penggemar fanatik yang mencari mobil berkualitas terbaik harga negosiasi sampai jadi di tempat tidak negosiasi via sms terima kasih,xpander ultimate minor facelift otomatis 2021
947892249,[ LOW KM 40RB ] Toyota Fortuner 2.4 VRZ 4x2 Diesel AT 2019/2020/2021,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Toyota Fortuner 2.4 VRZ 4x2 Diesel AT Hitam Metalik NIK 2019, PAJAK BULAN 3 (2027), ODOMETER VERY LOW 40RB KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 365JT
OTR CASH BY CALL/WA

DP Minim
Dp 58jt
Angs 10.674.000 x47 tlo

Dp 51jt
Angs 9.412.500 x59 tlo

Bunga Premium
Dp 68jt
Angs 9.977.000 x47 tlo

Dp 62jt
Angs 8.745.000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, PT
* Engine 2.4 Diesel Automatic
* Drive Mode : ECO, Normal, Sport
* Keyless Start Stop Engine
* Electric & Retractable Mirror
* AC Digital Dual Zone With Blower
* Audio Steering Switch, Paddle Shift
* MID Digital
* TV Roof Multimedia
* Toyota Headunit LCD Touchscreen With Phone Connection
* Electric Leather Seat
* LED Projector Headlamp, Foglamp
* SRS Airbags, ABS, EBD, BA, VSC, HSA COMPLETE SAFETY CAR
* Rear Parking Camera, Parking Sensor
* Power Back Door
* Kaca Film Vkool
* Buku Service, Buku Manual, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara. (TJR) (A)",Toyota,Fortuner,2021,otomatis,42500,365000000,beli mobil tanpa khawatir bergaransi 5 tahun toyota fortuner 24 vrz 4x2 diesel otomatis hitam metalik nik 2019 pajak bulan 3 2027 odometer very rendah 40rb kilometer focus motor belanja mobil 26 tahun membangun kepercayaan nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 tahun untuk 155 komponen bersertifikat berpolis dan didukung layanan customer service personal untuk pengalaman berkendara yang aman dan tanpa khawatir belanja mobil bukan hanya menjual mobil bekas kami jual mobil bekas dengan rasa aman seperti mobil baru 5 belanja mobil promise 1 mobil terinspeksi 155 titik 2 ⁠tergaransi 5 tahun 3 ⁠harga transparan 4 ⁠jaminan tradeinbuyback 5 ⁠after sales yang baik mempunyai customer service personal unit 100 bebas tabrak dan bebas banjir garansi uang kembali dokumen absah bonus free detailing pembersihan 2x 1 tahun otr kredit 365jt otr tunai by callwa uang muka minim uang muka 58jt angsuran 10674000 x47 tlo uang muka 51jt angsuran 9412500 x59 tlo bunga premium uang muka 68jt angsuran 9977000 x47 tlo uang muka 62jt angsuran 8745000 x59 tlo untuk request uang muka hitungan lain silakan hubungi kami harga kredit tertera adalah harga minimal kredit dengan tenor 4 5 tahun diluar itu mengikuti harga tunai karena kami mensubsidi refund bunga kepada anda spesifikasi tangan pertama dari baru pt engine 24 diesel automatic drive mode eco normal sport keyless start stop engine electric retractable mirror pendingin kabin digital dual zone with blower audio steering switch paddle shift mid digital tv roof multimedia toyota headunit lcd touchscreen with phone connection electric leather seat led projector headlamp foglamp srs airbags abs ebd ba vsc hsa complete safety car rear parking camera parking sensor power back door kaca film vkool buku service buku manual kunci cadangan tersedia lokasi bursa otomotif mangga dua square focus motor jakarta utara tjr a,rendah kilometer 40rb toyota fortuner 24 vrz 4x2 diesel otomatis 201920202021
948224349,DP RENDAH - Toyota Rush 1.5 TRD Sportivo Bensin-AT 2019,".
DP RENDAH - Toyota Rush 1.5 TRD Sportivo Bensin-AT 2019 Coklat 
.
Harga Cash : Hubungi Saya / Chat Me 
Harga Credit : Rp.  190,000,000 ,-
TDP :  19,000,000
Angsuran 4 Tahun : Rp. 5,900,000 ,-
Angsuran 5 Tahun silahkan hubungi untuk informasi lebih lanjut
.
Beli Mobil Terus Untung!!
Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000!
*S&K berlaku
.
Keunggulan Unit
1. Pajak : April 2027
2. Odometer : 79.xxx 
3. Like New
4. Tangan Pertama
5. Atas nama  : Perorangan
6. Plat Ganjil
.
GRATIS HOME TEST DRIVE
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT

TDP promo hanya Berlaku jika:
- BI checking Bersih (tidak pernah ada keterlambatan pembayaran)
- Rumah Milik Pribadi
- Pemasukan/Gaji= 3x Angsuran.
*Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku)
.
Kunjungi kami di
OLXmobbi Bekasi
Jl. Jend. Sudirman No.1, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat KODE POS 79701
.
Rudi Hartono - Sales Advisor
OLXmobbi
Ahlinya Mobil Bekas Berkualitas",Toyota,Rush,2019,otomatis,77500,190000000,uang muka rendah toyota rush 15 trd sportivo bensinat 2019 coklat harga tunai hubungi saya chat me harga credit rp 190000000 tdp 19000000 angsuran 4 tahun rp 5900000 angsuran 5 tahun silahkan hubungi untuk informasi lebih lanjut beli mobil terus untung beli mobil dan dapatkan bonus saldo digital hingga rp1500000 sk berlaku keunggulan unit 1 pajak april 2027 2 odometer 79xxx 3 like new 4 tangan pertama 5 atas nama perorangan 6 plat nomor ganjil gratis home test drive pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt tdp promo hanya berlaku jika bi checking bersih tidak pernah ada keterlambatan pembayaran rumah milik pribadi pemasukangaji 3x angsuran bisa di bantu rumah kontrak dan bi checking bermasalah dengan tdp 30 sk berlaku kunjungi kami di olxmobbi bekasi jl jend sudirman no1 kranji kec bekasi bar kota bks jawa barat kode pos 79701 rudi hartono sales advisor olxmobbi ahlinya mobil bekas berkualitas,uang muka rendah toyota rush 15 trd sportivo bensinat 2019
947415566,Honda Civic Turbo ES CVT 2018,"Honda Civic 1.5 Turbo ES CVT 2018
Sporty, nyaman, dan performanya masih juara!

KM 82 RB
️DP mulai 40 jutaan
️Siap pakai
Bisa tukar tambah
Bisa cash & kredit
Proses cepat, dibantu sampai jadi

Harga diatas khusus kredit
Cash nego hubungi kami",Honda,Civic,2018,otomatis,82500,298000000,honda civic 15 turbo es cvt 2018 sporty nyaman dan performanya masih juara kilometer 82 rb ️dp mulai 40 jutaan ️siap pakai bisa tukar tambah bisa tunai kredit proses cepat dibantu sampai jadi harga diatas khusus kredit tunai negosiasi hubungi kami,honda civic turbo es cvt 2018
947994566,Mitsubishi Xpander 1.5 Cross Premium Package Bensin-AT 2022,"""Mitsubishi Xpander 1.5 Cross Premium Package Bensin-AT 2022
.
Harga Credit : Rp230,000,000
Harga Cash : Rp241,000,000
.
Mau Setting TDP atau Angsuran? Langsung Chat Aja.
.
FREE ASURANSI TLO UNTUK PEMBELIAN CASH
.

- Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah
- 1000+ Pilihan Unit (Cari Unit Tertentu? Chat Saja)
- Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000
- Dapatkan Promo Voucher Service
- Tambahan Asuransi TLO Untuk Pembelian Cash
*S&K berlaku
.
Spesifikasi Unit :

1. Pajak Mar 2026
2. Odometer 69rb+ Km
3. Plat : Ganjil
4. Surat-surat Jaminan Asli dan Sesuai
5. Garansi 1 Tahun (S&K Berlaku)
.
Keunggulan Model :
• Kendaraan cocok buat Keluarga Besar dan irit BBM sd 14-16 KM/L
• Indonesia Car of the Year (ICOTY) 2018
• Car of the Year 2018-2020
• Jaringan bengkel luas ada dimana-mana
• Nilai jual kembali tinggi dan stabil di pasar mobil bekas Indonesia, khususnya Jabodetabek
• Suku cadang original dan aftermarket mudah didapatkan di bengkel resmi maupun umum dengan harga terjangkau
• Cocok untuk berbagai kebutuhan: keluarga, komuter harian di Jakarta, perjalanan luar kota, atau adventure ringan
• Kabin lega dan fleksibel, sangat ideal untuk keluarga besar atau angkutan penumpang
.
Mengapa Anda harus membeli mobil di OLXmobbi?

- Gratis Garansi hingga 1 tahun
- Voucher Biaya Jasa Perawatan
- FREE HOME TEST DRIVE
*S&K Berlaku
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT
.
ITC Cempaka Mas
Sebelah Maxi Pool & Cafe, Blue Zone, ITC Cempaka Mas, Jl. Cemp. Mas Tim. No.586 Basement 1, RW.8, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 1614084
.
Adhe - Sales Advisor
OLXmobbi Cempaka Mas
Ahlinya Mobil Bekas Kualitas""",Mitsubishi,Xpander,2022,otomatis,67500,230000000,mitsubishi xpander 15 cross premium package bensinat 2022 harga credit rp230000000 harga tunai rp241000000 mau setting tdp atau angsuran langsung chat saja free asuransi tlo untuk pembelian tunai nikmati promo di olxmobbi jual beli tukar tambah 1000 pilihan unit cari unit tertentu chat saja beli mobil dan dapatkan bonus saldo digital hingga rp1500000 dapatkan promo voucher service tambahan asuransi tlo untuk pembelian tunai sk berlaku spesifikasi unit 1 pajak mar 2026 2 odometer 69rb kilometer 3 plat nomor ganjil 4 suratsurat jaminan asli dan sesuai 5 garansi 1 tahun sk berlaku keunggulan model • kendaraan cocok buat keluarga besar dan irit bbm sd 1416 kml • indonesia car of the year icoty 2018 • car of the year 20182020 • jaringan bengkel luas ada dimanamana • nilai jual kembali tinggi dan stabil di pasar mobil bekas indonesia khususnya jabodetabek • suku cadang original dan aftermarket mudah didapatkan di bengkel resmi maupun umum dengan harga terjangkau • cocok untuk berbagai kebutuhan keluarga komuter harian di jakarta perjalanan luar kota atau adventure ringan • kabin lega dan fleksibel sangat ideal untuk keluarga besar atau angkutan penumpang mengapa anda harus membeli mobil di olxmobbi gratis garansi hingga 1 tahun voucher biaya jasa perawatan free home test drive sk berlaku pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt itc cempaka mas sebelah maxi pool cafe blue zone itc cempaka mas jl cemp mas tim no586 basement 1 rw8 sumur batu kec kemayoran kota jakarta pusat daerah khusus ibukota jakarta 1614kontak adhe sales advisor olxmobbi cempaka mas ahlinya mobil bekas kualitas,mitsubishi xpander 15 cross premium package bensinat 2022
948151025,Xenia X 1.3 MT 2022,"Xenia X 1.3 MT 2022 Abu metalik (Aha Gallery) Group A

* Mesin 1.300 cc Dual VVT-i
* Transmisi Manual 5 Percepatan
* kilometer 61 ribu
* Penggerak Roda Depan (FWD)
* Kabin 7 Penumpang
* Irit BBM & Perawatan Mudah
* LED Headlamp
* Touchscreen Head Unit
* Bluetooth / USB
* Kamera Parkir
* Sensor Parkir Belakang
* Electric Mirror
* Dual Airbag
* ABS + EBD
* AC Double Blower
* pajak panjang 6-27

Mobil dalam kondisi siap pakai, mesin halus, kaki-kaki nyaman, interior bersih, dan eksterior terawat. Cocok untuk keluarga maupun usaha.

Otr 158jt cash 165jt
 
Paket A 
Tdp 53jt cicilan 4.502.000 x35
Tdp 53jt cicilan 3.595.000 x47
Tdp 53jt cicilan 3.132.000 x59 

Paket B 
Tdp 15jt cicilan 6.228.000 x35
Tdp 15jt cicilan 5.027.000 x47
Tdp 15jt cicilan 4.653.000 x59

Paket C 
Tdp 5jt cicilan 6.479.000 x36
Tdp 5jt cicilan 5.341.000 x48
Tdp 5jt cicilan 4.653.000 x60",Daihatsu,Xenia,2022,manual,62500,158000000,xenia x 13 manual 2022 abu metalik aha gallery group a mesin 1300 kapasitas mesin dual vvti transmisi manual 5 percepatan kilometer 61 ribu penggerak roda depan fwd kabin 7 penumpang irit bbm perawatan mudah led headlamp touchscreen head unit bluetooth usb kamera parkir sensor parkir belakang electric mirror dual airbag abs ebd pendingin kabin double blower pajak panjang 627 mobil dalam kondisi siap pakai mesin halus kakikaki nyaman interior bersih dan eksterior terawat cocok untuk keluarga maupun usaha otr 158jt tunai 165jt paket a tdp 53jt cicilan 4502000 x35 tdp 53jt cicilan 3595000 x47 tdp 53jt cicilan 3132000 x59 paket b tdp 15jt cicilan 6228000 x35 tdp 15jt cicilan 5027000 x47 tdp 15jt cicilan 4653000 x59 paket c tdp 5jt cicilan 6479000 x36 tdp 5jt cicilan 5341000 x48 tdp 5jt cicilan 4653000 x60,xenia x 13 manual 2022
947861837,KILOMETER 10RIBUAN !! Hyundai STRAGAZER PRIME IVT 2022 || ANM,"Hyundai Stargazer Prime 
Tahun 2022 
Jok tengah captain seat yaa
Nopol D Bandung
Kilometer 19 ribuan 
Transmisi Automatic IVT
Surat surat lengkap
Dokumen valid

Bisa tukar tambah
Bisa pembayaran cash
Bisa pembayaran kredit 

Lokasi
Jalan Soekarno Hatta No 561, Bandung
Showroom ANUGRAH MOTOR

* TERTERA HARGA KREDIT",Hyundai,Lainnya,2022,manual,17500,209900000,hyundai stargazer prime tahun 2022 jok tengah captain seat yaa nopol d bandung kilometer 19 ribuan transmisi automatic ivt surat surat lengkap dokumen valid bisa tukar tambah bisa pembayaran tunai bisa pembayaran kredit lokasi jalan soekarno hatta no 561 bandung showroom anugrah motor tertera harga kredit,kilometer 10ribuan hyundai stragazer prime ivt 2022 anm
948224357,DP RENDAH - Honda Brio 1.2 RS Bensin-AT 2021,".
DP RENDAH - Honda Brio 1.2 RS Bensin-AT 2021 Abu-Abu 
.
Harga Cash : Hubungi Saya / Chat Me 
Harga Credit : Rp.  159,000,000 ,-
TDP :  15,000,000
Angsuran 4 Tahun : Rp. 5,000,000 ,-
Angsuran 5 Tahun silahkan hubungi untuk informasi lebih lanjut
.
Beli Mobil Terus Untung!!
Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000!
*S&K berlaku
.
Keunggulan Unit
1. Pajak : April 2027
2. Odometer : 46.xxx 
3. Like New
4. Tangan Pertama
5. Atas nama  : Perorangan
6. Plat Genap
.
GRATIS HOME TEST DRIVE
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT

TDP promo hanya Berlaku jika:
- BI checking Bersih (tidak pernah ada keterlambatan pembayaran)
- Rumah Milik Pribadi
- Pemasukan/Gaji= 3x Angsuran.
*Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku)
.
Kunjungi kami di
OLXmobbi Bekasi
Jl. Jend. Sudirman No.1, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat KODE POS 81481
.
Rudi Hartono - Sales Advisor
OLXmobbi
Ahlinya Mobil Bekas Berkualitas",Honda,Brio,2021,otomatis,47500,159000000,uang muka rendah honda brio 12 rs bensinat 2021 abuabu harga tunai hubungi saya chat me harga credit rp 159000000 tdp 15000000 angsuran 4 tahun rp 5000000 angsuran 5 tahun silahkan hubungi untuk informasi lebih lanjut beli mobil terus untung beli mobil dan dapatkan bonus saldo digital hingga rp1500000 sk berlaku keunggulan unit 1 pajak april 2027 2 odometer 46xxx 3 like new 4 tangan pertama 5 atas nama perorangan 6 plat nomor genap gratis home test drive pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt tdp promo hanya berlaku jika bi checking bersih tidak pernah ada keterlambatan pembayaran rumah milik pribadi pemasukangaji 3x angsuran bisa di bantu rumah kontrak dan bi checking bermasalah dengan tdp 30 sk berlaku kunjungi kami di olxmobbi bekasi jl jend sudirman no1 kranji kec bekasi bar kota bks jawa barat kode pos 81481 rudi hartono sales advisor olxmobbi ahlinya mobil bekas berkualitas,uang muka rendah honda brio 12 rs bensinat 2021
946624375,[ LOW KILOMETER ] ALL NEW VW TIGUAN 1.4Tsi ALLSPACE 2024,"ALL NEW VW TIGUAN 1.4Tsi ALLSPACE 

NIK 2024
KILOMETER 11RB
SERVICE RECORD
PLAT B ( Ganjil )
WARNA PUTIH
PAJAK 10-2026

OPTION :
• Engine 1.4 TSi
• Facelift New Model
• One body colour
• Speedometer Digital
• 6 speed dual clucth transmision
• 7 seater SUV ALLSPACE
• 12-way electric front seat
• lumbar support
• 8"" Monitor touch screen
• 8 Premium Speakers
• Electric seat memory
• Crash sensor
• Parking camera view
• Projector headlamp & LED daylight
• Multifunction steer
• Power back door
• Cruise control 

OTR CREDIT : 455 JT 

TDP 125 JT
Angs 10.797.000 x 47 bln
Angs 9.266.000 x 59 bln 

PAKET BUNGA 0%
TDP 336 JT
Angs 16.500.000 x 11 bln 

OTR CASH : by call 

Kelebihan dan Keunggulan kami
- Mobil bebas tabrak
- ⁠Mobil bebas banjir
- ⁠KM Asli tidak putaran
- ⁠Mobil lulus uji inspeksi 199 titik
- KTP Daerah bisa proses
- Siap kirim luar kota
- ⁠Tersedia Test Drive
- ⁠Bonus e-Toll
- ⁠Free detailing
- ⁠Garansi extra hingga 1 Tahun**
- Garansi Uang Kembali**
**(syarat dan ketentuan berlaku) 

BARUNA MOTOR - Trusted Car Solution
New and used car
Sell/buy, cash - kredit - trade in 

Jl. RS Fatmawati Raya No 79-80 Cilandak, Jakarta Selatan.",Volkswagen,Tiguan,2024,manual,12500,455000000,all new vw tiguan 14tsi allspace nik 2024 kilometer 11rb service record plat nomor b ganjil warna putih pajak 102026 option • engine 14 tsi • facelift new model • one body colour • speedometer digital • 6 speed dual clucth transmision • 7 seater suv allspace • 12way electric front seat • lumbar support • 8 monitor touch screen • 8 premium speakers • electric seat memory • crash sensor • parking camera view • projector headlamp led daylight • multifunction steer • power back door • cruise control otr credit 455 jt tdp 125 jt angsuran 10797000 x 47 bln angsuran 9266000 x 59 bln paket bunga 0 tdp 336 jt angsuran 16500000 x 11 bln otr tunai by call kelebihan dan keunggulan kami mobil bebas tabrak ⁠mobil bebas banjir ⁠km asli tidak putaran ⁠mobil lulus uji inspeksi 199 titik ktp daerah bisa proses siap kirim luar kota ⁠tersedia test drive ⁠bonus etoll ⁠free detailing ⁠garansi extra hingga 1 tahun garansi uang kembali syarat dan ketentuan berlaku baruna motor trusted car solution new and used car sellbuy tunai kredit trade in jl rs fatmawati raya no 7980 cilandak jakarta selatan,rendah kilometer all new vw tiguan 14tsi allspace 2024
948224355,DP RENDAH - Toyota Fortuner 2.8 4x2 GR Sport DSL Solar-AT 2024,".
DP RENDAH - Toyota Fortuner 2.8 4x2 GR Sport DSL Solar-AT 2024 Hitam 
.
Harga Cash : Hubungi Saya / Chat Me 
Harga Credit : Rp.  462,000,000 ,-
TDP :  55,000,000
Angsuran 4 Tahun : Rp. 13,900,000 ,-
Angsuran 5 Tahun silahkan hubungi untuk informasi lebih lanjut
.
Beli Mobil Terus Untung!!
Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000!
*S&K berlaku
.
Keunggulan Unit
1. Pajak : July 2027
2. Odometer : 21.xxx 
3. Like New
4. Tangan Pertama
5. Atas nama  : Perorangan
6. Plat Genap
.
GRATIS HOME TEST DRIVE
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT

TDP promo hanya Berlaku jika:
- BI checking Bersih (tidak pernah ada keterlambatan pembayaran)
- Rumah Milik Pribadi
- Pemasukan/Gaji= 3x Angsuran.
*Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku)
.
Kunjungi kami di
OLXmobbi Bekasi
Jl. Jend. Sudirman No.1, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat KODE POS 81303
.
Rudi Hartono - Sales Advisor
OLXmobbi
Ahlinya Mobil Bekas Berkualitas",Toyota,Fortuner,2024,otomatis,22500,462000000,uang muka rendah toyota fortuner 28 4x2 gr sport diesel solarat 2024 hitam harga tunai hubungi saya chat me harga credit rp 462000000 tdp 55000000 angsuran 4 tahun rp 13900000 angsuran 5 tahun silahkan hubungi untuk informasi lebih lanjut beli mobil terus untung beli mobil dan dapatkan bonus saldo digital hingga rp1500000 sk berlaku keunggulan unit 1 pajak july 2027 2 odometer 21xxx 3 like new 4 tangan pertama 5 atas nama perorangan 6 plat nomor genap gratis home test drive pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt tdp promo hanya berlaku jika bi checking bersih tidak pernah ada keterlambatan pembayaran rumah milik pribadi pemasukangaji 3x angsuran bisa di bantu rumah kontrak dan bi checking bermasalah dengan tdp 30 sk berlaku kunjungi kami di olxmobbi bekasi jl jend sudirman no1 kranji kec bekasi bar kota bks jawa barat kode pos 81303 rudi hartono sales advisor olxmobbi ahlinya mobil bekas berkualitas,uang muka rendah toyota fortuner 28 4x2 gr sport diesel solarat 2024
948282180,Hyndai accent GLS matic 2001,"Jual mobil second
Baru service dll
Deshcam depan
Nego bensin",Hyundai,Lainnya,2001,otomatis,212500,34999999,jual mobil second baru service dll deshcam depan negosiasi bensin,hyndai accent gls otomatis 2001
948001328,BMW 520D Diesel F10 Silver 2014 Tdp Murmer Ori Menarik Bu Antik Baru,"DATENG COCOK DEAL BAYAR

CASH & CREDIT

BMW 520D 2.0. F10 Diesel Solar AT Silver. 2014.
Nik 2014

Pajak April 2027
No Pol B Jakarta Selatan Genap
KM 80Rban Asli
Gresss banget
Full Original
Tinggal Gasss deh
Modul"" aman Semua
Electrical Aman Semua
No Mulfunction
ECU Aman Semua
Interior Wangi Bersih Good Looking
Bonus Warranty Mesin N Transmisi 1Tahun

CASH 206 Juta Saja Negooo
CREDIT 196 Juta Saja.

Tdp 25Juta Angsuran 5,555Jt X 47 Bulan
Tdp 45Juta Angsuran 4,990Jt X 47 Bulan

Bunga Promo
DP lebih besar Cicilan Pasti Lebih Ringan
- Domisili Luar KotA
- KTP Luar Kota
- Rumah Kontrak
- BI checking Jelek
Semua BISA DI BANTU SAMPAI TERIMA MOBIL

ikuti iG kami di mobil auto zir
dan youtube kami AutoZir

Lokasi Ketik Auto Zir BKT di Googlemaps / Waze Lgsg sampai

Jalan Raya Kolonel Sugiono No.35, Swadaya, BKT, Duren Sawit, Jakarta Timur.
Deket Coffee Agreya Jakarta Timur
Deket McDonals Buaran Jakarta Timur

Masih Ready Ratusan Unit Lain IN AUTOZIR",Bmw,Lainnya,2014,otomatis,77500,196000000,dateng cocok deal bayar tunai credit bmw 520d 20 f10 diesel diesel otomatis silver 2014 nik 2014 pajak april 2027 no pol b jakarta selatan genap kilometer 80rban asli gresss banget full original tinggal gasss deh modul aman semua electrical aman semua no mulfunction ecu aman semua interior wangi bersih good looking bonus warranty mesin n transmisi 1tahun tunai 206 juta saja negooo credit 196 juta saja tdp 25juta angsuran 5555jt x 47 bulan tdp 45juta angsuran 4990jt x 47 bulan bunga promo uang muka lebih besar cicilan pasti lebih ringan domisili luar kota ktp luar kota rumah kontrak bi checking jelek semua bisa di bantu sampai terima mobil ikuti ig kami di mobil auto zir dan youtube kami autozir lokasi ketik auto zir bkt di googlemaps waze lgsg sampai jalan raya kolonel sugiono no35 swadaya bkt duren sawit jakarta timur deket coffee agreya jakarta timur deket mcdonals buaran jakarta timur masih ready ratusan unit lain in autozir,bmw 520d diesel f10 silver 2014 tdp murmer orisinil menarik butuh uang antik baru
948282039,Ford Escape Matic 2003 4WD ( 4X4 ),"FORD ESCAPE 4WD ( 4X4 ) th 2003
Type XLT 3.0
Matic sunroof
Mobil mulus terawat
Siap pakai",Ford,Lainnya,2003,otomatis,197500,85000000,ford escape 4wd 4x4 th 2003 type xlt 30 otomatis sunroof mobil mulus terawat siap pakai,ford escape otomatis 2003 4wd 4x4
