id_iklan,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga
947843829,Toyota Alphard G ATPM NIK 2023 low KM 2024 non hybrid 2022,"Toyota Alphard G ATPM 2023 Hitam Perfect Condition

-NIK 2023
-Kilometer 23rb
-Pajak sd 8 Jun 27 (08/06/2027)
-Warna Hitam
-Plat B 445 ZV / B 2491 SMN (Ganjil)

-2500 cc
-Sunroof + Panoramic Roof
-Roof Monitor
-Audio Steering Control + Bluetooth Audio + LCD Touchscreen
-Apple Carplay + Android Auto
-Cruise Control + Speed Limit
-Leather + Electric + Memory + Heated + Cooled Seat
-Triple Zone Climate Control
-Park Sensor Depan Belakang + 4 Camera 360
-Keyless + Engine Start Stop + Auto Start Stop
-Power Sliding Door + Power Back Door
-Eco Mode
-Electric Parking Brake + Auto Hold
-Electric + Retractable Mirror

*Kilometer ASLI 
*Dokumen lengkap dan asli
*Tidak pernah tabrakan dan bebas banjir

Harga Paket Kredit Proline Finance
OTR 768 (khusus tdp minim dan tenor 5 tahun)
TDP 52
Angsuran 22.820 x 60
Angsuran 25.900 x 48
Angsuran 31.270 x 36

Paket Kredit BCA Finance
OTR 814 (khusus tdp minim dan tenor 5 tahun)
TDP 151
Angsuran 17.384 x 59
Angsuran 20.308 x 47
Angsuran 25.399 x 35

Harga CASH beda lagi (harga di atas adalah harga Paket Kredit)

Dijamin Puas Setelah Melihat Barang (Ada Harga Ada Kualitas)

Lokasi : WTC Mangga Dua Lt. 3A No 55, 59, 60i, 61, 62, 85, 97-99 (AW Auto Cars)",Toyota,Lainnya,,Lainnya,10.000-15.000,768000000.0
948285999,Daihatsu Luxio 1.5 X MT 2024 (Pemakaian 2025) Putih – Tipe Tertinggi,"Daihatsu Luxio 1.5 X MT 2024 (Pemakaian 2025) Putih – Tipe Tertinggi, Tangan Pertama, KM 19rb Like New & Pajak 2027!


Free Warranty Mesin dan Transmisi 1 Tahun
Free Layanan Darurat 1 Tahun se-Indonesia
Bunga Cicilan 0% 1 Tahun

*Garansi Uang Kembali 100%
Unit Bebas Tabrak / Laka
Unit Bebas Banjir
Unit Bebas KM Puteran
Surat Lengkap Asli


*Atas Nama Perorangan (Tangan Pertama Dari Baru)
*Tahun Pembuatan (NIK) 2024 / Registrasi Pemakaian 2025
*Tipe 1.5 X Manual (Tipe Tertinggi & Fitur Paling Lengkap)
*Warna Putih (Paling Favorit & Paling Dicari!)
*Pajak Hidup PANJANG sampai Maret 2027 (Kaleng 2030)
*Plat B DKI Jakarta (Genap)
*KM 19 Ribuan (Asli - Full Service Record Resmi Daihatsu)
*Full Set Buku Service, Buku Manual, & Kunci Serep Lengkap
*Kondisi Seperti Baru (Gress Like New), Mulus, Interior Clean, & Siap Pakai Tanpa PR


Fitur Unggulan Tipe X (Kasta Tertinggi):
 * Mesin 1.5L 3SZ-VE DOHC VVT-i (Terbukti Bandel, Bertenaga, & Super Irit)
 * Transmisi Manual 5-Speed Responsif
 * Dual Power Sliding Door (Akses Keluar Masuk Kabin Super Mudah & Luas)
 * Double Blower (Sangat Dingin Merata Sampai Baris Belakang)
 * Desain Grille Depan Chrome Mewah + Foglamp Original
 * Audio Double DIN Head Unit + Retractable Outer Mirror dengan Lampu Sein
 * Kabin MPV Ringkas Paling Luas, Nyaman Buat Keluarga Maupun Usaha
Silahkan Cek dan Test Drive Langsung!
(MPV Akomodasi Paling Luas, Kondisi Seperti Mobil Baru, KM Rendah, Siap Pakai)


PAKET KREDIT: Rp 195 Juta
 * Paket Kredit:
   TDP 35 Juta
   Angsuran 4,801 jt (59x)
   (5 Tahun)

HARGA CASH: Rp 215 Juta (NEGO DI TEMPAT SETELAH CEK UNIT!)


Lokasi :
(CARMINE JAKARTA)
Bursa Oto Mall Season City
Lantai P5 Blok N3 - Jakarta Barat",Daihatsu,Lainnya,,Lainnya,15.000-20.000,195000000.0
947870430,KM 25 RIBU RECORD! NEW PALISADE SIGNATURE DIESEL MATIC NIK 2023/2024,"Harga Untuk Kredit 
Harga Tunai Beda Lagi 

( Tdp lebih dari 30% otr kredit beda lagi ) 

HYUNDAI NEW PALISADE 2.2 D SIGNATURE
NIK 2023
Low KM 25 RIBU
PLAT B JAKARTA BARAT
Interior dan Eksterior Istimewa dan terawat
Tangan pertama dari baru 
Nama PERORANGAN
Pajak bulan 07 2027
Plat GENAP
Record Resmi 
Kunci serep lengkap 
Surat surat lengkap 
Mesin kering 
Kaki kaki tidak ada bunyi 
Kondisi siap pakai 

Garansi uang kembali full apabila unit permah terjadi accident 
Garansi mobil bukan bekas tabrak dan banjir 
Boleh chek unit ke bengkel resmi 

- GARANSI MESIN DAN TRANSMISI 1 BULAN s/d 2 TAHUN s&k BERLAKU!
- CUSTOMER SERVICE 24 JAM 
- TOWING FREE SAAT MOBIL BERMASALAH DI SELURUH INDONESIA
- MEKANIK SIAP DATANG SAAT KUNCI MOBIL TERTINGGAL DI DALAM
- FREE JUMPER AKI, JIKA AKI MOBIL LEMAH 
- FREE PEMERIKSAAN DI JALAN SAAT MOBIL ADA PERMASALAHAN
- FREE LAYANAN BENSIN 5 LITER JIKA MOBIL HABIS BENSIN DI PERJALANAN
-  FREE LAYANAN PENGGANTIAN BAN SEREP 

LOKASI WTC MANGGA DUA LANTAI 3A NO 80 KETEMU DENGAN ABDUL GCR AUTO",Hyundai,Lainnya,,Lainnya,20.000-25.000,589999000.0
948239640,Mazda 2 GT HB skyactive 2020 DP 15 juta,"MAZDA 2 GT 2020 merah mulus
Kilometer 60rban Kunci Serep lengkap
AC Dingin, tangan pertama siap pakai

Bergaransi Mesin,AC, Elektrikal dan transmisi 1th
Bonus Karpet Dasar, karpet karet baru

Nava Sukses Motor
Jalan madrasah fatmawati jaksel
Atau bisa japri dinomor WA ini

HARGA CASH 210 JUTA

PAKET KREDIT LANJUT PROSES ;

TDP 15 JUTA angsuran 4,980 x 59

Setiap pembelian unit akan mendapatkan ;
1. Towing darurat seluruh indonesia
2. Pengisian bahan bakar darurat (free 5 liter)
3. Pemeriksaan mobil ditempat
4. Pergantian ban serep
5. Jumper Aki

Yuk buruan cek unitnya segera",Mazda,Lainnya,,Lainnya,65.000-70.000,210000000.0
924660064,Daihatsu Sigra 1.2 R Bensin-MT 2021,"Rp.125.000.000 (Nego)
Daihatsu Sigra 1.2 R Bensin-MT 2021
Silver
NIK 2021
KM 61xxx
- Plat B Genap
- Pajak Panjang
- Mesin sehat
- Kaki-kaki halus / nyaman
- Interior & Exterior mulus
- Cat Masih Original
- Bebas banjir dan tabrak
- AC Dingin

PENTING :
- Mobil No Minus! Like New!
- Pemakai pribadi bukan showroom
- Tangan pertama
- Dokumen semua lengkap : Kunci 2, BPKB, Faktur, dll
- Service record by Astra Daihatsu
- Credit by BCA Finance",Daihatsu,Lainnya,,Lainnya,60.000-65.000,125000000.0
946675379,BMW 328i 2015 Bensin,"BMW 328i F30 SPORT 2015
Black
Triptonik
2000 CC Twin Turbo
NIK 2015
KM 90xxx

-	Plat B Genap / Ganjil
-	Mesin sehat
-	Kaki-kaki halus / nyaman
-	Interior & Exterior like new 100 % mulus dan sudah di detailing
-     cat 90% original
-	Bebas banjir dan tabrak
-	AC  Dingin

PENTING :
-	Mobil No Minus! Like New!
-	Pemakai bukan showroom
-	Pajak panjang Desember 2022
-	Dokumen semua lengkap : Kunci 2, BPKB, Faktur, 

Lokasi : Jakarta Selatan",BMW,Lainnya,,Lainnya,90.000-95.000,375000000.0
947818171,Km 16rb byd sealion 7 premium rwd 2025 atlantis grey pajak panjang,"DIJUAL 

BYD Sealion 7 Premium RWD AT Atlantis Grey NIK 2025, PAJAK BULAN 7 (2027), ODOMETER 16RB KM RECORD AUTHORIZED

GARANSI BYD 6 TAHUN ATAU 150.000 KM, GARANSI BATERAI 8 TAHUN


OTR Kredit 535 JT
OTR CASH 600 JT NEGO

PLAT B GENAP ( uds ) 


Spesifikasi :
• Tangan Pertama Dari Baru, PT
• ADAS (RCTA, RCTB, RACC, LCW, BSD, LDW, AEB)
• Panoramic Glass Roof
• Dynaudio 12 Speaker
• Kapasitas Batre 82,56 kWh 230 kW Power (380 Nm) Blade Battery
• Akselerasi 0-100 km/jam Dalam 6,7 Detik
• Jarak Tempuh Full Batre 567 KM
• Voice Command Hi BYD
• Ambience Lighting Multi Colour, Flush Door Handle, 50W Wireless Charging With NFC
• Paddle Shift
• 10,2 Inch MID With HUD
• 15.6 inch Infotainment System With Apple Carplay & Android Auto (Rotatable/Bisa Di Putar Landscape/Potrait)
• Electric Semi Bucket Leather Seat With Lumbar Support (L/R)
• Dual U-LED Headlights
• Full Width Tail Lights
• 360 View Parking Camera, Parking Sensor
• Power Back Door
• Kaca Film Vkool


proses kredit bisa dibantu( rumah sewa dll s&k)
ktp daerah bisa (daerah tertentu)..
Terima jual-beli ,tukar tambah ( cash / kredit )
Unit tidak bekas tabrakan dan banjir (boleh cek ke bengkel resmi dulu ) . 

Minat cepat hubungi 
Regina ( call / WA )",BYD,Lainnya,,Lainnya,15.000-20.000,535000000.0
948187196,DP10% [Km9.000] Palisade Signature 2024 White Reg 2025 #AUTOHIGH,"HYUNDAI PALISADE 2.2D SIGNATURE 2024 FACELIFT WHITE ON BLACK
Km.9.000 Antik!! , Stnk Bulan 11 ( NIK.2024 )
- Monitor Screen Audio
- 4 Camera 360
- Audio Infinity 12 Speaker
- Double Sunroof
- Captain Seat
- Electric Seat
- Bagasi Power Back Doors
- ATPM Warranty Hyundai Indonesia

OTR KREDIT : 785JT
OTR CASH : 860JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Hyundai,Lainnya,,Lainnya,0-5.000,785000000.0
948067943,[GARANSI 5TH] Mercedes Benz Mercy C 200 C200 Avantgarde 2023/2024/2025,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Mercedes Benz Mercy C 200 C200 Avantgarde Line W206 Facelift AT Hitam Metalik NIK 2024, PAJAK BULAN 7 (2026), ODOMETER VERY LOW 8RB PERAK KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 725JT
OTR CASH BY CALL

Bunga Premium
Dp 171jt
Angs 19.774.000 x47 tlo

Dp 160jt
Angs 17.115.500 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* Engine 1,496 cc 204 Hp (300 Nm) Turbo
* 9 Speed G-Tronic Transmission AT
* Wireless Charging, Ambience Light Multi Colour
* Voice Command Hey Mercedes
* Smart Display Air Conditioner Dual Zone
* MID Instrument Cluster With Track Pad
* 11.9 inch Diagonal Screen MBUX Navigation Plus With Apple Carplay & Android Auto
* Electric Leather Seat With Memory Seat (L/R)
* LED High Performance Headlight With DRL
* LED Tail Light
* Blind Spot Assist, Active Lane Keeping Assist, Active Parking Assist
* Rear Parking Camera, Parking Censor
* Power Back Door With Kick Censor
* Kaca Film Llumar
* Kunci Cadangan, Buku Manual Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara. (VEQ) (A)",Mercedes-Benz,Lainnya,,Lainnya,5.000-10.000,725000000.0
948197775,Mini Cooper S 2.0 Turbo JCW F56 2017,"Mini Cooper S 2.0 Turbo JCW F56 2017

Service Record MINI
Midnight Black on Black Two Tone
Low Odo (24rb)

Harga 620jt ( KREDIT )
Harga cash please call

DOCUMENT :

Faktur 2017
Perakitan 2017
Plat B ( Genap )
Pajak 11/2026
An Pribadi

ENGINE : 

2.0 B48 TwinPower Turbo Engine (231Hp/320Nm)
6 Speed Steptronic AT with Manual Mode

SPEC :

Frameless Door
JCW Brake Callipers
JCW Exhaust
JCW Alcantara Seats
JCW Multifunction Steering with Paddle Shift
Head Up Display
Panoramic Sunroof
Harman Kardon Premium Sound
Ambient Light
2 Doors 4 Seaters
Rear Parking Camera
Parking Sensor
4 RFT Tyres
18” Original Mini Cooper S JCW Wheels

Garansi 12 Bulan Mesin dan Transmissi dan Lulus Inspeksi Bebas Bekas Tabrak & Banjir by @otospector

Location : Morten Auto",Mini,Lainnya,,Lainnya,20.000-25.000,620000000.0
948285905,Mercedes Benz C230 2008,"Mercy C230 2008 W204
Engine v6
Atas nama pt
Km 107 rb on going
Pajak off 2 th
Spion retract
Lok kbn jeruk",Mercedes-Benz,Lainnya,,Lainnya,105.000-110.000,100000000.0
948148616,Honda Civic 1.5 RS Turbo Sedan 2022,"Civic 1.5 RS Turbo 2022
Pakai Dari Baru
Original Cat
Low Km 37 Rb ASLI
Service Record
KOKPLIT
TERAWAT
Siap Pakai
Harga yg Tertera Utk Paket Kredit
Harga Cash BEDA, Nego Setelah Liat Unit
PRIMA MOBIL Bursa Otomotif Sunter B1-1 Yos Sudardo Kav 87-88
Masuk Dari Pintu 2",Honda,Lainnya,,Lainnya,25.000-30.000,378000000.0
947844002,[ LOW KM ] Toyota Camry 2.5 Hybrid TSS Sunroof JBL Facelift 2021 2022,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Toyota Camry 2.5 Hybrid TSS Sunroof JBL Facelift AT Hitam Metalik Pemakaian 2022 NIK 2021, PAJAK BULAN 1 (2027), TGN 1 DR BARU AN.PRIBADI, ODOMETER 34RB KM RECORD AUTHORIZED
-
Focus Motor Belanja Mobil! Satu-satunya dealer mobil bekas bergaransi 5 TAHUN pada 155 komponen mobil!

Garansi BERSERTIFIKAT, BERPOLIS & memiliki Customer Service pribadi yang siap membantu Anda!

Dapatkan pengalaman Membeli Mobil Bekas Tanpa Khawatir dengan rasa nyaman dan aman selama 5 TAHUN!

Bonus!
Free Detailing (pembersihan) 2x (1 tahun)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH

-

OTR KREDIT 438JT
OTR CASH  BY CALL

DP Minim
Tdp 70 jt
Ang 12.922,000 x47 tlo

Tdp 63 jt
Ang 11.363,000 x59 tlo

Bunga Premium
Tdp 81 jt
Ang 12.094,500 x47 tlo

Tdp 74 jt
Ang 10.601,000 x 59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* TOYOTA SAFETY SENSE (PCS, DRCC, LDA, AHB, PSB, TPMS, ICS)
* Electric Sunroof
* JBL Sound System
* Engine 2.5 Hybrid, 4-Cylinders In line
* Torsi Maximum 22.5 / 3.600 - 5.200
* Drive Mode : EV, ECO, Sport, Normal
* Emblem 50Th Years Anniversary
* Electric Krey, Wireless Charging
* Paddle Shift
* AC Digital Triple Zone
* MID Digital Cluster
* Headunit Touchscreen Navigasi GPS, Multimedia With Phone Connection
* Electric Leather Seat (L/R) With Convenient Rear Seat Control
* LED Projector Headlamp With DRL, Foglamp LED
* LED Stop Lamp
* SRS Airbags, ABS, EBD, BA, VSC, HSA, COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Censor
* Kaca Film 3M
* Buku Manual + Service, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara. (SAR) (HG)",Toyota,Lainnya,,Lainnya,30.000-35.000,438000000.0
948263281,[ GARANSI 5THN ] Honda Brio 1.2 E Satya CVT Facelift 2023/2024/2025,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Honda Brio 1.2 E Satya CVT Facelift AT Hitam Mutiara NIK 2024, PAJAK BULAN 7 (2027), ODOMETER 27RB KM RCEORD AUTHORIZED
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 165JT
OTR CASH ASK

DP Minim
Dp 28jt
Angs 5.296.000 x47 tlo

Dp 25jt
Angs 4.677.000 x59 tlo

Bunga Premium
Dp 37jt
Angs 4.838.000 x47 tlo

Dp 35jt
Angs 4.249.500 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Engine 1.2 I-VTEC Automatic
* Electric Mirror
* Audio Steering Switch
* AC Digital Single Zone With Blower
* Headunit LCD Touchscreen With Phone Connection
* Adjustable Jok Fabric
* Headlamp Halogen Multireflector
* SRS Airbags, EBD, ABS, VSC, Censor Parking
* Kaca Film Wincos
* Kunci Cadangan, Buku Service, Buku Manual Tersedia

LOKASI : Bez Auto Center, Focus Motor No. A66-A70, Curug Sangereng, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810 (ZOD) (GS)",Honda,Lainnya,,Lainnya,25.000-30.000,165000000.0
948091420,[ GARANSI 5TH ] KIA Sonet 1.5 Premiere Sunroof BOSE 2022/2023/2024,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

KIA Sonet 1.5 Premiere Sunroof BOSE AT Hitam Metalik NIK 2023, PAJAK BULAN 10 (2027), ODOMETER 29RB KM RECORD AUTHORIZED
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 215JT
OTR CASH BY CALL

DP Minim
Tdp 35 jt
Ang 6.7x 4thn tlo

Tdp 32jt
Ang 5.903x5thn tlo

Bunga Premium
Tdp 45 jt
Ang 6.233x4thn tlo

Tdp 42 jt
Ang 5.496x 5thn tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* Electric Sunroof
* BOSE Sound System
* Engine 1.5 Gasoline Automatic
* Keyless Start Stop Engine
* Electric Retract Mirror
* Cruise Control, Audio Steering Switch
* AC Climate Single Zone With Blower
* MID DIgital
* Headunit LCD Touchscreen With Android Auto
* Adjustable Leather Seat
* LED Multireflector Headlamp With DRL, Foglamp
* SRS Airbags, ABS, EBD, BA, VSC COMPLETE SAFETY CAR
* Rear Parking Camera, Parking Sensors, Traction Control System
* Kaca Film Solar Gard
* Buku Service, Buku Manual, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara (KIU) (B)",Kia,Lainnya,,Lainnya,25.000-30.000,215000000.0
948044110,[ GARANSI 5THN AWD ] Mazda CX5 CX 5 CX-5 Kuro Sunroof 2023/2024/2025,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Mazda CX5 CX 5 CX-5 Kuro Edition AWD Sunroof BOSE AT Putih Metalik NIK 2024, PAJAK BULAN 6 (2027), ODOMETER 29RB KM RECORD AUTHORIZED
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 420JT 
OTR CASH BY CALL

DP Minim
Tdp 67 jt
Ang 12.468.500 x47 tlo

Tdp 61 jt
Ang 10.964.500 x59 tlo

Bunga Premium
Tdp 79 jt
Ang 11.662.000 x47 tlo

Tdp 72 jt
Ang 10.221.500 x 59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGIN KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* i-Active Sense : MRCC, SCBS, BSM, LDWS, LAS, RCTA, AHB
* Electric Sunroof
* BOSE Sound System
* Engine 2.5L Skyactive-G Technology AWD
* Keyless Start Stop Engine
* AC Digital Dual Zone
* Audio Steering Switch
* Infotainment System LCD Touchsreen With Apple Carplay & Android Auto
* Electric Leather Seat With Memory Seat
* Adaptive LED Headlight With DRL
* SRS Airbags ABS, VSC, EBD, BA COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensor
* Electric Park Brake, Auto Hold Brake, i-Stop System
* Power Back Door
* Kaca Film Iceu
* Buku Service, Buku Manual, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara (DZD) (B)",Mazda,Lainnya,,Lainnya,25.000-30.000,420000000.0
947738102,[ LOW KM 2RB ] Mitsubishi Destinator 1.5 Ultimate Premium DS 2026/2025,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Mitsubishi Destinator 1.5 Turbo Ultimate AT Putih NIK 2026, PAJAK BULAN 5 (2027), ODOMETER VERY LOW 2RB PERAK KM

*GARANSI MITSUBISHI 3 TAHUN ATAU 100,000 KM*
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 405JT
OTR CASH BY CALL

DP Minim
Dp 64jt
Angs 11.803.000 x47 tlo

Dp 57jt
Angs 10.409.000 x59 tlo

Bunga Premium
Dp 75jt
Angs 11.059.000 x47 tlo

Dp 68jt
Angs 9.693.500 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* Panoramic Sunroof
* Engine 1.5L Turbo Automatic
* Drive Mode : Normal, Wet, Mud, Gravel, Tarmac
* Keyless Start Stop Engine
* Audio Steering Switch
* AC Digitial Dual Zone
* Foldable Table, Ambience Light
* 8 Inch MID Instrument Cluster
* 12.3 Inch Headunit Touchscreen With Apple Carplay & Android Auto
* Adjustable Leather Seat
* LED Light System Headlamp With DRL, Foglamp LED
* SRS Airbags, ABS, EBD, BA, VSC, TRC COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensors, Electric Park Brake, Auto Hold Brake, Auto Start Stop

LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara (KHC) (B)",Mitsubishi,Lainnya,,Lainnya,0-5.000,405000000.0
